Hotel_ID,Booking_ID,Product_ID,Purchased_Product,Booking_Date,Check_In_Date,Check_Out_Date,Distribution_Channel,Advance_Purchase,Party_Size,Length_of_Stay,Number_of_Rooms,Nightly_Rate,Total_Revenue,Purchased_Rate_Code,Purchased_Room_Type,Merge_Indicator,Arrival_Rate,Rate_Code,Rate_Description,Room_Type,Membership_Status,Enrollment_Date,VIP_Membership_Status,VIP_Enrollment_Date
4,1,14,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,124.95,Rate 2,Rack Rate - Unrestricted Rate,Suite 1 Non-Smoking,0,,0,
4,1,15,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,124.95,Rate 2,Rack Rate - Unrestricted Rate,Suite 2 Non-Smoking,0,,0,
4,1,16,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,109.95,Rate 2,Rack Rate - Unrestricted Rate,Standard Room,0,,0,
4,1,17,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,King Room 1 Non-Smoking,0,,0,
4,1,18,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,King Room 2 Non-Smoking,0,,0,
4,1,19,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 1 Smoking,0,,0,
4,1,20,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 1 Non-Smoking,0,,0,
4,1,21,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 2 Non-Smoking,0,,0,
4,1,22,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,134.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,Suite 1 Non-Smoking,0,,0,
4,1,23,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,134.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,Suite 2 Non-Smoking,0,,0,
4,1,24,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,Standard Room,0,,0,
4,1,25,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,124.95,Rate 6,Accommodation Combined with In Room Services(entertainment),King Room 1 Non-Smoking,0,,0,
4,1,26,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,124.95,Rate 6,Accommodation Combined with In Room Services(entertainment),King Room 2 Non-Smoking,0,,0,
4,1,27,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,124.95,Rate 6,Accommodation Combined with In Room Services(entertainment),2 Queen Beds Room 1 Smoking,0,,0,
4,1,28,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,124.95,Rate 6,Accommodation Combined with In Room Services(entertainment),2 Queen Beds Room 1 Non-Smoking,0,,0,
4,1,29,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,124.95,Rate 6,Accommodation Combined with In Room Services(entertainment),2 Queen Beds Room 2 Non-Smoking,0,,0,
4,1,30,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,139.95,Rate 6,Accommodation Combined with In Room Services(entertainment),Suite 1 Non-Smoking,0,,0,
4,1,31,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,139.95,Rate 6,Accommodation Combined with In Room Services(entertainment),Suite 2 Non-Smoking,0,,0,
4,1,32,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,124.95,Rate 6,Accommodation Combined with In Room Services(entertainment),Standard Room,0,,0,
4,1,33,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,129.95,Rate 8,Accommodation Combined with In Room Services(dining),King Room 1 Non-Smoking,0,,0,
4,1,34,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,129.95,Rate 8,Accommodation Combined with In Room Services(dining),King Room 2 Non-Smoking,0,,0,
4,1,35,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,129.95,Rate 8,Accommodation Combined with In Room Services(dining),2 Queen Beds Room 1 Smoking,0,,0,
4,1,36,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,129.95,Rate 8,Accommodation Combined with In Room Services(dining),2 Queen Beds Room 1 Non-Smoking,0,,0,
4,1,37,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,129.95,Rate 8,Accommodation Combined with In Room Services(dining),2 Queen Beds Room 2 Non-Smoking,0,,0,
4,1,38,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,144.95,Rate 8,Accommodation Combined with In Room Services(dining),Suite 1 Non-Smoking,0,,0,
4,1,39,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,144.95,Rate 8,Accommodation Combined with In Room Services(dining),Suite 2 Non-Smoking,0,,0,
4,1,40,0,20070408,20070408,20070409,CRO/Hotel,-1,2,1,1,79.95,79.95,Rate 5,King Room 1 Non-Smoking,1,129.95,Rate 8,Accommodation Combined with In Room Services(dining),Standard Room,0,,0,
4,2,1,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,109.95,Rate 2,Rack Rate - Unrestricted Rate,King Room 2 Non-Smoking,1,19860405,0,
4,2,2,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,109.95,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 1 Non-Smoking,1,19860405,0,
4,2,3,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,124.95,Rate 2,Rack Rate - Unrestricted Rate,Suite 1 Non-Smoking,1,19860405,0,
4,2,4,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,109.95,Rate 2,Rack Rate - Unrestricted Rate,Standard Room,1,19860405,0,
4,2,5,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,King Room 2 Non-Smoking,1,19860405,0,
4,2,6,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 1 Non-Smoking,1,19860405,0,
4,2,7,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,134.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,Suite 1 Non-Smoking,1,19860405,0,
4,2,8,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,Standard Room,1,19860405,0,
4,2,9,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,124.95,Rate 6,Accommodation Combined with In Room Services(entertainment),King Room 2 Non-Smoking,1,19860405,0,
4,2,10,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,124.95,Rate 6,Accommodation Combined with In Room Services(entertainment),2 Queen Beds Room 1 Non-Smoking,1,19860405,0,
4,2,11,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,139.95,Rate 6,Accommodation Combined with In Room Services(entertainment),Suite 1 Non-Smoking,1,19860405,0,
4,2,12,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,124.95,Rate 6,Accommodation Combined with In Room Services(entertainment),Standard Room,1,19860405,0,
4,2,13,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,129.95,Rate 8,Accommodation Combined with In Room Services(dining),King Room 2 Non-Smoking,1,19860405,0,
4,2,14,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,129.95,Rate 8,Accommodation Combined with In Room Services(dining),2 Queen Beds Room 1 Non-Smoking,1,19860405,0,
4,2,15,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,144.95,Rate 8,Accommodation Combined with In Room Services(dining),Suite 1 Non-Smoking,1,19860405,0,
4,2,16,0,20070410,20070410,20070411,CRO/Hotel,0,1,1,1,109.95,109.95,Rate 2,King Room 1 Non-Smoking,1,129.95,Rate 8,Accommodation Combined with In Room Services(dining),Standard Room,1,19860405,0,
4,3,1,0,20070409,20070411,20070414,GDS,2,2,3,1,109.95,329.85,Rate 2,2 Queen Beds Room 1 Non-Smoking,1,109.95,Rate 2,Rack Rate - Unrestricted Rate,King Room 1 Non-Smoking,0,,0,
4,3,2,0,20070409,20070411,20070414,GDS,2,2,3,1,109.95,329.85,Rate 2,2 Queen Beds Room 1 Non-Smoking,1,104.95,Rate 3,Discount Rate Less Restricted Than Advance Purchase,King Room 1 Non-Smoking,0,,0,
4,3,3,0,20070409,20070411,20070414,GDS,2,2,3,1,109.95,329.85,Rate 2,2 Queen Beds Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,King Room 1 Non-Smoking,0,,0,
4,3,4,0,20070409,20070411,20070414,GDS,2,2,3,1,109.95,329.85,Rate 2,2 Queen Beds Room 1 Non-Smoking,1,124.95,Rate 6,Accommodation Combined with In Room Services(entertainment),King Room 1 Non-Smoking,0,,0,
4,3,5,0,20070409,20070411,20070414,GDS,2,2,3,1,109.95,329.85,Rate 2,2 Queen Beds Room 1 Non-Smoking,1,109.95,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 1 Smoking,0,,0,
4,3,6,1,20070409,20070411,20070414,GDS,2,2,3,1,109.95,329.85,Rate 2,2 Queen Beds Room 1 Non-Smoking,1,109.95,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 1 Non-Smoking,0,,0,
4,3,7,0,20070409,20070411,20070414,GDS,2,2,3,1,109.95,329.85,Rate 2,2 Queen Beds Room 1 Non-Smoking,1,104.95,Rate 3,Discount Rate Less Restricted Than Advance Purchase,2 Queen Beds Room 1 Smoking,0,,0,
4,3,8,0,20070409,20070411,20070414,GDS,2,2,3,1,109.95,329.85,Rate 2,2 Queen Beds Room 1 Non-Smoking,1,104.95,Rate 3,Discount Rate Less Restricted Than Advance Purchase,2 Queen Beds Room 1 Non-Smoking,0,,0,
4,3,9,0,20070409,20070411,20070414,GDS,2,2,3,1,109.95,329.85,Rate 2,2 Queen Beds Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 1 Smoking,0,,0,
4,3,10,0,20070409,20070411,20070414,GDS,2,2,3,1,109.95,329.85,Rate 2,2 Queen Beds Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 1 Non-Smoking,0,,0,
4,3,11,0,20070409,20070411,20070414,GDS,2,2,3,1,109.95,329.85,Rate 2,2 Queen Beds Room 1 Non-Smoking,1,124.95,Rate 6,Accommodation Combined with In Room Services(entertainment),2 Queen Beds Room 1 Smoking,0,,0,
4,3,12,0,20070409,20070411,20070414,GDS,2,2,3,1,109.95,329.85,Rate 2,2 Queen Beds Room 1 Non-Smoking,1,124.95,Rate 6,Accommodation Combined with In Room Services(entertainment),2 Queen Beds Room 1 Non-Smoking,0,,0,
4,4,1,1,20070109,20070412,20070416,CRO/Hotel,93,2,4,1,169.95,679.8,Rate 2,2 Queen Beds Room 1 Non-Smoking,0,,,,,0,,0,
4,5,1,1,20070412,20070413,20070416,CRO/Hotel,1,1,3,1,199.95,599.85,Rate 2,Suite 2 Non-Smoking,0,,,,,0,,0,
4,6,1,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,93.95,Rate 1,Advance Purchase - Requires 7-day Advance Purchase; Fully Restricted Rate,King Room 1 Non-Smoking,3,20020306,0,
4,6,2,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,93.95,Rate 1,Advance Purchase - Requires 7-day Advance Purchase; Fully Restricted Rate,King Room 2 Non-Smoking,3,20020306,0,
4,6,3,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,93.95,Rate 1,Advance Purchase - Requires 7-day Advance Purchase; Fully Restricted Rate,King Room 2 Smoking,3,20020306,0,
4,6,4,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,93.95,Rate 1,Advance Purchase - Requires 7-day Advance Purchase; Fully Restricted Rate,2 Queen Beds Room 1 Smoking,3,20020306,0,
4,6,5,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,93.95,Rate 1,Advance Purchase - Requires 7-day Advance Purchase; Fully Restricted Rate,2 Queen Beds Room 2 Non-Smoking,3,20020306,0,
4,6,6,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,93.95,Rate 1,Advance Purchase - Requires 7-day Advance Purchase; Fully Restricted Rate,Standard Room,3,20020306,0,
4,6,7,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,106.95,Rate 1,Advance Purchase - Requires 7-day Advance Purchase; Fully Restricted Rate,Suite 1 Non-Smoking,3,20020306,0,
4,6,8,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,106.95,Rate 1,Advance Purchase - Requires 7-day Advance Purchase; Fully Restricted Rate,Suite 2 Non-Smoking,3,20020306,0,
4,6,9,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,98.95,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 1 Non-Smoking,3,20020306,0,
4,6,10,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,98.95,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 2 Non-Smoking,3,20020306,0,
4,6,11,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,98.95,Rate 4,Discount Rate Less Restricted Than Advance Purchase,King Room 2 Smoking,3,20020306,0,
4,6,12,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,98.95,Rate 4,Discount Rate Less Restricted Than Advance Purchase,2 Queen Beds Room 1 Smoking,3,20020306,0,
4,6,13,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,98.95,Rate 4,Discount Rate Less Restricted Than Advance Purchase,2 Queen Beds Room 2 Non-Smoking,3,20020306,0,
4,6,14,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,98.95,Rate 4,Discount Rate Less Restricted Than Advance Purchase,Standard Room,3,20020306,0,
4,6,15,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,111.95,Rate 4,Discount Rate Less Restricted Than Advance Purchase,Suite 1 Non-Smoking,3,20020306,0,
4,6,16,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,111.95,Rate 4,Discount Rate Less Restricted Than Advance Purchase,Suite 2 Non-Smoking,3,20020306,0,
4,6,17,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,109.95,Rate 2,Rack Rate - Unrestricted Rate,King Room 1 Non-Smoking,3,20020306,0,
4,6,18,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,109.95,Rate 2,Rack Rate - Unrestricted Rate,King Room 2 Non-Smoking,3,20020306,0,
4,6,19,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,109.95,Rate 2,Rack Rate - Unrestricted Rate,King Room 2 Smoking,3,20020306,0,
4,6,20,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,109.95,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 1 Smoking,3,20020306,0,
4,6,21,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,109.95,Rate 2,Rack Rate - Unrestricted Rate,2 Queen Beds Room 2 Non-Smoking,3,20020306,0,
4,6,22,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,109.95,Rate 2,Rack Rate - Unrestricted Rate,Standard Room,3,20020306,0,
4,6,23,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,124.95,Rate 2,Rack Rate - Unrestricted Rate,Suite 1 Non-Smoking,3,20020306,0,
4,6,24,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,124.95,Rate 2,Rack Rate - Unrestricted Rate,Suite 2 Non-Smoking,3,20020306,0,
4,6,25,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 6,Accommodation Combined with In Room Services(entertainment),King Room 1 Non-Smoking,3,20020306,0,
4,6,26,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 6,Accommodation Combined with In Room Services(entertainment),King Room 2 Non-Smoking,3,20020306,0,
4,6,27,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 6,Accommodation Combined with In Room Services(entertainment),King Room 2 Smoking,3,20020306,0,
4,6,28,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 6,Accommodation Combined with In Room Services(entertainment),2 Queen Beds Room 1 Smoking,3,20020306,0,
4,6,29,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 6,Accommodation Combined with In Room Services(entertainment),2 Queen Beds Room 2 Non-Smoking,3,20020306,0,
4,6,30,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 6,Accommodation Combined with In Room Services(entertainment),Standard Room,3,20020306,0,
4,6,31,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,134.95,Rate 6,Accommodation Combined with In Room Services(entertainment),Suite 1 Non-Smoking,3,20020306,0,
4,6,32,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,134.95,Rate 6,Accommodation Combined with In Room Services(entertainment),Suite 2 Non-Smoking,3,20020306,0,
4,6,33,1,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,King Room 1 Non-Smoking,3,20020306,0,
4,6,34,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,King Room 2 Non-Smoking,3,20020306,0,
4,6,35,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,King Room 2 Smoking,3,20020306,0,
4,6,36,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 1 Smoking,3,20020306,0,
4,6,37,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,2 Queen Beds Room 2 Non-Smoking,3,20020306,0,
4,6,38,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,Standard Room,3,20020306,0,
4,6,39,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,134.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,Suite 1 Non-Smoking,3,20020306,0,
4,6,40,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,134.95,Rate 7,Accommodation Combined with Frequent Traveler Rewards,Suite 2 Non-Smoking,3,20020306,0,
4,6,41,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 8,Accommodation Combined with In Room Services(dining),King Room 1 Non-Smoking,3,20020306,0,
4,6,42,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 8,Accommodation Combined with In Room Services(dining),King Room 2 Non-Smoking,3,20020306,0,
4,6,43,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 8,Accommodation Combined with In Room Services(dining),King Room 2 Smoking,3,20020306,0,
4,6,44,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 8,Accommodation Combined with In Room Services(dining),2 Queen Beds Room 1 Smoking,3,20020306,0,
4,6,45,0,20070302,20070316,20070317,WEB,14,1,1,1,119.95,119.95,Rate 7,King Room 1 Non-Smoking,1,119.95,Rate 8,Accommodation Combined with In Room Services(dining),2 Queen Beds Room 2 Non-Smoking,3,20020306,0,
